order_id,customer_id,amount,status,event_time
5062,18,287.16,SHIPPED,2026-06-05 07:33:26
5063,25,2835.43,SHIPPED,2026-06-05 07:33:27
5064,94,1741.37,DELIVERED,2026-06-05 07:33:28
5065,57,172.95,DELIVERED,2026-06-05 07:33:29
5066,37,476.94,DELIVERED,2026-06-05 07:33:30
5067,34,1517.15,SHIPPED,2026-06-05 07:33:31
5068,59,1976.26,SHIPPED,2026-06-05 07:33:32
5069,58,3171.9,CANCELLED,2026-06-05 07:33:33
5070,96,799.94,SHIPPED,2026-06-05 07:33:34
5071,95,3962.09,PLACED,2026-06-05 07:33:35
5072,17,3222.78,DELIVERED,2026-06-05 07:33:36
5073,58,887.25,CANCELLED,2026-06-05 07:33:37
5074,6,4136.72,DELIVERED,2026-06-05 07:33:38
5075,77,2151.81,CANCELLED,2026-06-05 07:33:39
5076,71,694.98,SHIPPED,2026-06-05 07:33:40
5077,47,4311.53,PLACED,2026-06-05 07:33:41
5078,26,4497.21,PLACED,2026-06-05 07:33:42
5079,40,938.04,CANCELLED,2026-06-05 07:33:43
5080,42,4507.86,CANCELLED,2026-06-05 07:33:44
5081,24,2781.43,SHIPPED,2026-06-05 07:33:45
5082,53,3133.04,CANCELLED,2026-06-05 07:33:46
5083,9,1456.8,PLACED,2026-06-05 07:33:47
5084,5,1697.05,CANCELLED,2026-06-05 07:33:48
5085,69,4199.71,CANCELLED,2026-06-05 07:33:49
5086,57,2434.1,DELIVERED,2026-06-05 07:33:50
5087,31,4815.53,DELIVERED,2026-06-05 07:33:51
5088,57,4811.48,SHIPPED,2026-06-05 07:33:52
5089,67,292.22,PLACED,2026-06-05 07:33:53
5090,82,2896.58,SHIPPED,2026-06-05 07:33:54
5091,11,760.85,DELIVERED,2026-06-05 07:33:55
5092,68,2468.53,CANCELLED,2026-06-05 07:33:56
5093,46,1354.7,PLACED,2026-06-05 07:33:57
5094,5,2153.51,PLACED,2026-06-05 07:33:58
5095,92,2809.52,DELIVERED,2026-06-05 07:33:59
5096,53,1789.31,CANCELLED,2026-06-05 07:34:00
5097,2,4086.91,SHIPPED,2026-06-05 07:34:01
5098,33,1107.05,PLACED,2026-06-05 07:34:02
5099,70,4302.5,PLACED,2026-06-05 07:34:03
